level_0,index,Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId,Sector,FICS
2250,1601,382480,KR7382480002,지아이텍,KOSDAQ,벤처기업부,2585,1,35,1.37,2540,2765,2510,5453361,14331301708,1017,39357140,KSQ,이차전지 장비,Electtronic Equipment & Instruments
2251,1510,382800,KR7382800001,지앤비에스 에코,KOSDAQ,중견기업부,3650,1,90,2.53,3595,3675,3560,80877,293750810,1161,31831041,KSQ,신재생에너지,Semiconductors & Semiconductor Equipment
2252,1393,382840,KR7382840007,원준,KOSDAQ,중견기업부,9310,1,100,1.09,9330,9400,9050,53935,501706215,1421,15271581,KSQ,이차전지 장비,Electtronic Equipment & Instruments
2253,1365,382900,KR7382900009,범한퓨얼셀,KOSDAQ,벤처기업부,17050,1,1310,8.32,15760,18700,15740,4636388,82048226480,1493,8761000,KSQ,신재생에너지,Electtronic Equipment & Instruments
2254,112,383220,KR7383220001,F&F,KOSPI,,69000,2,-700,-1.0,69300,69500,68200,39917,2747175000,26431,38307075,STK,의류,"Textiles,Apparel"
2255,940,383310,KR7383310000,에코프로에이치엔,KOSDAQ GLOBAL,중견기업부,29500,1,2300,8.46,27650,30400,27550,319373,9382996875,6187,20974932,KSQ,이차전지 소재,Commercial Services & Supplies
2256,296,383800,KR7383800000,LX홀딩스,KOSPI,,6500,1,30,0.46,6490,6510,6430,32221,209019645,4958,76280690,STK,지주회사,Industrial Conglomerates
2260,1369,388050,KR7388050007,지투파워,KOSDAQ,중견기업부,7910,1,100,1.28,8310,8350,7870,604928,4869707405,1479,18709437,KSQ,원자력,Electrical Equipment
2261,911,388720,KR7388720005,유일로보틱스,KOSDAQ,벤처기업부,70900,3,0,0.0,71100,71800,70600,58830,4184627650,8141,11483026,KSQ,조선/기계/중공업,Machinery
2264,1148,389020,KR7389020009,자람테크놀로지,KOSDAQ,기술성장기업부,39300,1,350,0.9,39800,40050,38700,22234,872444450,2435,6197730,KSQ,IT하드웨어/반도체,Semiconductors & Semiconductor Equipment
2266,1155,389140,KR7389140005,포바이포,KOSDAQ,벤처기업부,21500,1,1250,6.17,20300,22150,19300,7322498,151625736625,2389,11112735,KSQ,미디어,Media
2267,1128,389260,KR7389260001,대명에너지,KOSDAQ,중견기업부,15460,1,150,0.98,15140,15530,15140,141104,2168875695,2635,17050000,KSQ,신재생에너지,Energy Equipment & service
2268,1121,389470,KR7389470006,인벤티지랩,KOSDAQ,기술성장기업부,25250,2,-1750,-6.48,29650,31200,25250,2369720,66859790550,2682,10624200,KSQ,바이오/제약/신약개발,Pharmaceuticals
2269,1421,389500,KR7389500000,에스비비테크,KOSDAQ,기술성장기업부,21900,2,-200,-0.9,22150,22400,21500,30963,678997600,1352,6174904,KSQ,조선/기계/중공업,Machinery
2270,1049,389650,KR7389650003,넥스트바이오메디컬,KOSDAQ,기술성장기업부,43100,1,300,0.7,42850,44550,42600,60058,2627228075,3486,8088186,KSQ,진단기기/의료기기,Health Care Equipment & Supplies
2273,1473,393210,KR7393210000,토마토시스템,KOSDAQ,기술성장기업부,7960,1,80,1.02,7800,8470,7800,2813890,23112080320,1242,15614544,KSQ,IT소프트웨어,IT Services
2274,1100,393890,KR7393890009,더블유씨피,KOSDAQ GLOBAL,기술성장기업부,8580,1,910,11.86,7820,9870,7660,9396755,85106831920,2903,33843144,KSQ,이차전지 소재,Electtronic Equipment & Instruments
2275,1240,393970,KR7393970009,대진첨단소재,KOSDAQ,벤처기업부,13040,2,-350,-2.61,13620,13760,13020,1059059,14177601125,1929,14796820,KSQ,이차전지 소재,Electtronic Equipment & Instruments
2276,1094,394280,KR7394280002,오픈엣지테크놀로지,KOSDAQ,기술성장기업부,13530,1,120,0.89,13800,13800,13400,73647,999855280,2961,21887607,KSQ,IT하드웨어/반도체,Semiconductors & Semiconductor Equipment
2277,1197,394800,KR7394800007,쓰리빌리언,KOSDAQ,기술성장기업부,6700,2,-190,-2.76,6970,6980,6610,1045087,7069941805,2125,31721539,KSQ,AI,Health Care Equipment & Supplies
2278,169,395400,KR7395400005,SK리츠,KOSPI,,4845,2,-55,-1.12,4900,4900,4845,176643,858470740,13381,276188774,STK,기타금융,Real Estate
2279,1439,396270,KR7396270001,넥스트칩,KOSDAQ,기술성장기업부,7220,1,110,1.55,7220,7440,7150,63106,456139470,1306,18088940,KSQ,IT하드웨어/반도체,Semiconductors & Semiconductor Equipment
2281,1476,396470,KR7396470007,워트,KOSDAQ,중견기업부,7670,1,100,1.32,7680,7750,7580,42825,327377635,1236,16120000,KSQ,반도체 장비,Semiconductors & Semiconductor Equipment
2282,622,396690,KR7396690000,미래에셋글로벌리츠,KOSPI,,2725,2,-5,-0.18,2730,2730,2690,16993,46082950,1079,39605940,STK,기타금융,Real Estate
2283,1032,397030,KR7397030008,에이프릴바이오,KOSDAQ,기술성장기업부,16290,1,80,0.49,16500,16500,16120,113876,1862270810,3662,22486096,KSQ,바이오/제약/신약개발,Pharmaceuticals
2285,968,399720,KR7399720002,가온칩스,KOSDAQ,벤처기업부,42500,1,450,1.07,43000,43400,42000,43857,1867181575,4928,11597320,KSQ,IT하드웨어/반도체,Semiconductors & Semiconductor Equipment
2286,532,400760,KR7400760005,NH올원리츠,KOSPI,,3575,1,5,0.14,3570,3595,3550,43338,154695427,1564,43767888,STK,기타금융,Real Estate
2287,1088,402030,KR7402030001,코난테크놀로지,KOSDAQ,기술성장기업부,26200,2,-300,-1.13,27050,27250,25600,90309,2354687300,3004,11467288,KSQ,AI,Software
2288,36,402340,KR7402340004,SK스퀘어,KOSPI,,89700,1,6000,7.17,86100,89900,85500,543463,48211242750,119792,133548056,STK,지주회사,Industrial Conglomerates
2289,1514,402490,KR7402490007,그린리소스,KOSDAQ,기술성장기업부,13980,1,180,1.3,13850,14060,13850,28156,392767560,1157,8279444,KSQ,기타,Semiconductors & Semiconductor Equipment
2291,303,403550,KR7403550007,쏘카,KOSPI,,14470,2,-30,-0.21,14700,14700,14440,1244,18010110,4752,32841902,STK,유통/소매,Hotel & Leisure
2292,869,403870,KR7403870009,HPSP,KOSDAQ GLOBAL,중견기업부,24050,2,-750,-3.02,25200,25250,23850,460572,11186675650,20081,83498568,KSQ,반도체 장비,Semiconductors & Semiconductor Equipment
2293,476,404990,KR7404990004,신한서부티엔디리츠,KOSPI,,3405,1,10,0.29,3400,3405,3345,55768,188528408,1905,55955884,STK,기타금융,Real Estate
2294,1355,405100,KR7405100009,큐알티,KOSDAQ,벤처기업부,12490,1,180,1.46,12310,12520,12300,16041,199343185,1534,12289301,KSQ,반도체 테스트(세부 업종 분류 없음),Semiconductors & Semiconductor Equipment
2297,1419,407400,KR7407400001,꿈비,KOSDAQ,벤처기업부,10960,1,240,2.24,10700,11150,10490,607466,6518141880,1360,12410178,KSQ,홈리빙/가구,Household Durables
2298,1504,408900,KR7408900009,스튜디오미르,KOSDAQ,벤처기업부,3575,1,25,0.7,3555,3610,3465,659502,2330622780,1170,32729532,KSQ,엔터테인먼트,Media
2300,1474,411080,KR7411080005,샌즈랩,KOSDAQ,기술성장기업부,8140,2,-80,-0.97,8150,8310,8060,288514,2347323975,1242,15267638,KSQ,IT소프트웨어,Software
2302,1536,413390,KR7413390006,엠오티,KOSDAQ,중견기업부,9690,1,610,6.72,9190,10120,9150,2917704,28277270040,1122,11580180,KSQ,반도체 장비,Electtronic Equipment & Instruments
2304,1549,413640,KR7413640004,비아이매트릭스,KOSDAQ,벤처기업부,15250,1,400,2.69,15000,15330,14570,92708,1387343685,1099,7206940,KSQ,IT소프트웨어,IT Services
2306,211,415640,KR7415640002,KB발해인프라,KOSPI,,7520,2,-40,-0.53,7500,7590,7500,35895,270266665,9215,122545548,STK,기타금융,
2307,1083,416180,KR7416180008,신성에스티,KOSDAQ,중견기업부,34000,1,450,1.34,33750,34400,33050,61148,2062786100,3073,9039778,KSQ,전력기기,Electtronic Equipment & Instruments
2308,1446,417010,KR7417010006,나노팀,KOSDAQ,벤처기업부,6400,1,140,2.24,6280,6500,6270,33775,215847690,1290,20161328,KSQ,이차전지 소재,Electtronic Equipment & Instruments
2310,921,417200,KR7417200003,LS머트리얼즈,KOSDAQ,중견기업부,11080,1,270,2.5,10840,11390,10810,366271,4079208075,7495,67652659,KSQ,전력기기,Electtronic Equipment & Instruments
2311,467,417310,KR7417310000,코람코더원리츠,KOSPI,,4995,2,-5,-0.1,5010,5010,4970,16174,80760733,2017,40400000,STK,기타금융,Real Estate
2312,1518,417500,KR7417500006,제이아이테크,KOSDAQ,벤처기업부,3515,1,25,0.72,3495,3615,3450,163141,577509565,1152,32784744,KSQ,반도체 장비,Semiconductors & Semiconductor Equipment
2318,1573,418470,KR7418470001,밀리의서재,KOSDAQ,벤처기업부,12500,1,30,0.24,12540,12570,12380,21980,274502010,1062,8499289,KSQ,미디어,Media
2319,1081,418550,KR7418550000,제이오,KOSDAQ,기술성장기업부,9740,1,120,1.25,9680,9870,9610,56092,546561445,3118,32017673,KSQ,신재생에너지,Construction & Engineering
2324,1062,419530,KR7419530001,SAMG엔터,KOSDAQ,기술성장기업부,37600,1,250,0.67,37350,38600,36850,172551,6524805400,3297,8770930,KSQ,엔터테인먼트,Media
2327,1059,420770,KR7420770000,기가비스,KOSDAQ,중견기업부,26350,1,500,1.93,26050,26500,25800,14599,382594150,3340,12675758,KSQ,반도체 장비,Semiconductors & Semiconductor Equipment
2329,1354,424960,KR7424960003,스마트레이더시스템,KOSDAQ,기술성장기업부,9850,1,390,4.12,9850,10050,9700,139762,1380936915,1544,15677340,KSQ,AI,Auto Components
2331,1379,425040,KR7425040003,티이엠씨,KOSDAQ,기술성장기업부,6800,1,150,2.26,6730,6800,6640,58755,395155850,1449,21316062,KSQ,반도체 소재,Semiconductors & Semiconductor Equipment
2332,1215,425420,KR7425420007,티에프이,KOSDAQ,벤처기업부,17700,1,260,1.49,17550,17870,17400,17876,314397985,2014,11381000,KSQ,반도체 장비,Semiconductors & Semiconductor Equipment
2336,336,432320,KR7432320000,KB스타리츠,KOSPI,,3910,1,10,0.26,3930,3930,3860,38818,151117530,3965,101414285,STK,기타금융,Real Estate
2339,1188,432720,KR7432720001,퀄리타스반도체,KOSDAQ,기술성장기업부,15490,1,1490,10.64,14670,15800,14070,2065576,31487834440,2170,14011412,KSQ,IT하드웨어/반도체,Semiconductors & Semiconductor Equipment
2342,1427,435570,KR7435570007,에르코스,KOSDAQ,벤처기업부,19140,2,-610,-3.09,19950,20200,18900,128266,2491852605,1343,7019754,KSQ,화장품,Food Products
2343,999,437730,KR7437730005,삼현,KOSDAQ,기술성장기업부,13630,2,-430,-3.06,14060,14230,13630,628528,8689884185,4321,31707567,KSQ,자동차 부품,Auto Components
2345,1091,439090,KR7439090002,마녀공장,KOSDAQ,중견기업부,18300,1,120,0.66,18320,18340,18170,53147,969720220,2997,16378260,KSQ,화장품,Personal Products
2346,1295,439580,KR7439580002,블루엠텍,KOSDAQ,기술성장기업부,15500,2,-1360,-8.07,16370,16480,15490,1778918,28336478095,1731,11170221,KSQ,헬스케어,Health Care Equipment & Supplies
2347,954,440110,KR7440110005,파두,KOSDAQ,기술성장기업부,11010,1,10,0.09,11210,11290,10840,138565,1521841275,5439,49408693,KSQ,IT하드웨어/반도체,Semiconductors & Semiconductor Equipment
2350,1219,441270,KR7441270006,파인엠텍,KOSDAQ,중견기업부,5400,1,120,2.27,5280,5460,5260,123362,663265230,1997,36987901,KSQ,이차전지 장비,Mobile phone and Mobile accessory
2351,55,443060,KR7443060009,HD현대마린솔루션,KOSPI,,158100,1,900,0.57,159000,164300,157200,188989,30056269400,70874,44829210,STK,조선/기계/중공업,Shipbuilding
2352,1401,443250,KR7443250006,레뷰코퍼레이션,KOSDAQ,벤처기업부,12630,1,1060,9.16,11770,12760,11640,161188,1976459060,1403,11115260,KSQ,IT소프트웨어,Media
2353,1275,443670,KR7443670005,에스피소프트,KOSDAQ,벤처기업부,7240,1,20,0.28,7290,7310,7180,41587,301161670,1791,24741392,KSQ,IT소프트웨어,IT Services
2355,1044,445090,KR7445090004,에이직랜드,KOSDAQ,벤처기업부,32550,1,200,0.62,33050,33600,32200,96988,3174559150,3538,10871660,KSQ,AI,Semiconductors & Semiconductor Equipment
2357,1016,445680,KR7445680002,큐리옥스바이오시스템즈,KOSDAQ,기술성장기업부,24600,1,400,1.65,24150,25150,23400,118509,2876475525,3972,16148980,KSQ,바이오/제약/신약개발,Health Care Equipment & Supplies
2360,1096,448280,KR7448280008,에코아이,KOSDAQ,중견기업부,29700,1,1200,4.21,28500,31000,28100,514589,15369350950,2933,9877043,KSQ,신재생에너지,Commercial Services & Supplies
2362,333,448730,KR7448730002,삼성FN리츠,KOSPI,,4480,1,30,0.67,4450,4495,4415,73106,325777106,4079,91050000,STK,기타금융,Real Estate
2364,86,450080,KR7450080007,에코프로머티,KOSPI,,56000,1,100,0.18,56900,57300,55600,440201,24825468300,39053,69738568,STK,이차전지 소재,Electtronic Equipment & Instruments
2365,572,450140,KR7450140009,코오롱모빌리티그룹,KOSPI,,2135,1,5,0.23,2140,2160,2120,162468,347358887,1340,62777250,STK,유통/소매,Automobiles
2368,1054,450950,KR7450950001,아스테라시스,KOSDAQ,중견기업부,9290,2,-150,-1.59,9100,9510,8990,466514,4309355190,3402,36624642,KSQ,반도체 장비,Health Care Equipment & Supplies
2370,1562,451250,KR7451250005,삐아,KOSDAQ,중견기업부,10690,2,-60,-0.56,10680,10910,10500,126120,1344363065,1078,10089877,KSQ,화장품,Personal Products
2371,1370,451760,KR7451760003,컨텍,KOSDAQ,기술성장기업부,9870,2,-20,-0.2,9890,10040,9790,18443,183027685,1479,14991476,KSQ,방위산업,Commercial Services & Supplies
2372,252,451800,KR7451800007,한화리츠,KOSPI,,3865,1,15,0.39,3850,3870,3825,180022,692251445,6941,179600000,STK,기타금융,Real Estate
2374,1442,452190,KR7452190002,한빛레이저,KOSDAQ,벤처기업부,5560,3,0,0.0,5600,5680,5530,409957,2296968560,1299,23366557,KSQ,반도체 장비,Electtronic Equipment & Instruments
2376,435,452260,KR7452260003,한화갤러리아,KOSPI,,1175,1,39,3.43,1138,1179,1136,892320,1039150108,2277,193859610,STK,유통/소매,Multiline Retail
2377,1490,452280,KR7452280001,한선엔지니어링,KOSDAQ,중견기업부,6950,2,-290,-4.01,7240,7240,6690,111948,782136095,1199,17252250,KSQ,이차전지 장비,Machinery
2380,1358,452430,KR7452430002,사피엔반도체,KOSDAQ,기술성장기업부,18500,1,940,5.35,18000,18780,17620,156564,2848259285,1519,8213171,KSQ,IT하드웨어/반도체,Semiconductors & Semiconductor Equipment
2381,1060,452450,KR7452450000,피아이이,KOSDAQ,벤처기업부,9230,1,30,0.33,9300,9490,9120,910909,8470359880,3306,35826000,KSQ,디스플레이 장비,IT Services
2382,297,453340,KR7453340002,현대그린푸드,KOSPI,,14890,2,-120,-0.8,15190,15190,14800,22737,340467365,4933,33135540,STK,음식료,Food Products
2383,1396,453450,KR7453450009,그리드위즈,KOSDAQ,벤처기업부,17830,2,-550,-2.99,18380,18590,17800,111350,2021158470,1416,7942750,KSQ,전력기기,Eletric Utilities
2384,1505,453860,KR7453860009,에이에스텍,KOSDAQ,벤처기업부,20650,2,-50,-0.24,21250,21250,20100,40395,825517550,1168,5657215,KSQ,디스플레이 장비,Personal Products
2385,98,454910,KR7454910001,두산로보틱스,KOSPI,,51600,1,500,0.98,51600,52100,51300,138267,7145575400,33447,64819980,STK,조선/기계/중공업,Machinery
2386,1034,455900,KR7455900001,엔젤로보틱스,KOSDAQ,기술성장기업부,24350,2,-450,-1.81,25000,25000,24350,38655,950979600,3650,14991131,KSQ,헬스케어,Health Care Equipment & Supplies
2387,1214,456010,KR7456010008,아이씨티케이,KOSDAQ,기술성장기업부,15180,2,-550,-3.5,15990,16050,15110,735167,11374119305,2015,13276856,KSQ,IT소프트웨어,Security system equipment
2388,293,456040,KR7456040005,OCI,KOSPI,,55800,1,500,0.9,55500,56300,55300,32048,1790581000,4995,8952495,STK,신재생에너지,Chemicals
2389,1342,456070,KR7456070002,이엔셀,KOSDAQ,기술성장기업부,14640,2,-90,-0.61,14780,14920,14630,39421,579915725,1581,10802927,KSQ,바이오/제약/신약개발,Pharmaceuticals
2390,166,457190,KR7457190007,이수스페셜티케미컬,KOSPI,,45100,2,-100,-0.22,45250,46150,44650,175239,7921210200,13623,30208280,STK,정유/화학/가스,Chemicals
2392,1284,457550,KR7457550002,우진엔텍,KOSDAQ,중견기업부,18970,1,660,3.6,19190,19360,18620,222562,4223253520,1758,9271339,KSQ,원자력,Energy Equipment & service
2394,1160,458650,KR7458650009,성우,KOSDAQ,벤처기업부,15570,1,400,2.64,15230,15620,15230,60062,927281475,2342,15045670,KSQ,자동차 부품,Electtronic Equipment & Instruments
2395,1323,458870,KR7458870003,씨어스테크놀로지,KOSDAQ,기술성장기업부,12980,2,-20,-0.15,12950,13100,12920,37753,490733575,1634,12590880,KSQ,헬스케어,Health Care Equipment & Supplies
2398,480,460850,KR7460850001,동국씨엠,KOSPI,,6350,2,-40,-0.63,6400,6440,6310,33263,212030360,1898,29898656,STK,철강/비철금속,Metal & Mining
2399,312,460860,KR7460860000,동국제강,KOSPI,,9280,1,40,0.43,9240,9330,9160,59929,554308955,4603,49608017,STK,철강/비철금속,Metal & Mining
2400,1448,460870,KR7460870009,에스엠씨지,KOSDAQ,벤처기업부,6990,2,-110,-1.55,7090,7210,6720,2003588,14075468205,1286,18403305,KSQ,창업투자/VC,Containers & Packaging
2401,934,460930,KR7460930001,현대힘스,KOSDAQ,중견기업부,18440,1,40,0.22,19760,20000,18430,1955804,37655178425,6532,35425271,KSQ,조선/기계/중공업,Shipbuilding
2403,1431,461030,KR7461030009,아이엠비디엑스,KOSDAQ,기술성장기업부,9470,2,-170,-1.76,9640,9700,9380,47759,451589390,1327,14017750,KSQ,진단기기/의료기기,Health Care Equipment & Supplies
2404,1193,461300,KR7461300006,아이스크림미디어,KOSDAQ,중견기업부,16320,1,380,2.38,16030,16800,15920,130814,2148997590,2144,13137933,KSQ,미디어,Education
2405,1246,462350,KR7462350000,이노스페이스,KOSDAQ,기술성장기업부,20200,1,50,0.25,20300,20350,19920,22602,453728750,1893,9375694,KSQ,운송/항공/물류,Commercial Services & Supplies
2407,526,462520,KR7462520008,조선내화,KOSPI,,13460,1,90,0.67,13620,13630,13370,3792,51224220,1595,11855168,STK,건자재,Metal & Mining
2409,104,462870,KR7462870007,시프트업,KOSPI,,53900,1,1100,2.08,53300,54700,52600,113109,6103453350,31523,58484720,STK,게임,Game Software
2411,1277,463480,KR7463480004,모티브링크,KOSDAQ,중견기업부,14420,2,-350,-2.37,15160,15480,14380,986094,14832604000,1786,12390358,KSQ,통신,Auto Components
2412,1247,464080,KR7464080001,에스오에스랩,KOSDAQ,기술성장기업부,10710,1,270,2.59,11160,11300,10690,980139,10732411660,1893,17681830,KSQ,IT하드웨어/반도체,Electtronic Equipment & Instruments
2418,982,466100,KR7466100005,클로봇,KOSDAQ,기술성장기업부,18940,1,170,0.91,19030,19260,18900,420802,8009716030,4668,24651339,KSQ,AI,Machinery
2422,1237,472850,KR7472850007,폰드그룹,KOSDAQ,중견기업부,6000,3,0,0.0,6000,6070,5970,33020,198769910,1940,32343933,KSQ,기타,"Textiles,Apparel"
2423,1097,473980,KR7473980001,노머스,KOSDAQ,기술성장기업부,26950,1,2050,8.23,24850,27300,24850,261924,6981771825,2928,10867617,KSQ,AI,Media
2424,1341,474170,KR7474170008,루미르,KOSDAQ,기술성장기업부,8950,1,70,0.79,8880,9110,8880,54970,492987920,1586,17727696,KSQ,홈리빙/가구,Commercial Services & Supplies
2426,267,475150,KR7475150009,SK이터닉스,KOSPI,,17850,2,-290,-1.6,18120,18460,17850,960670,17401596085,6025,33754042,STK,전력기기,Energy Equipment & service
