Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId,Sector,FICS
372170,KR7372170001,윤성에프앤씨,KOSDAQ,기술성장기업부,31200,2,-500,-1.58,31850,31850,31150,8736,274317625,2489,7979048,KSQ,이차전지 장비,Electtronic Equipment & Instruments
372320,KR7372320002,큐로셀,KOSDAQ,기술성장기업부,26700,1,350,1.33,26800,26800,26250,8521,226154625,3824,14323581,KSQ,바이오/제약/신약개발,Biotechnology
373160,KR7373160001,데이원컴퍼니,KOSDAQ,기술성장기업부,7280,2,-190,-2.54,7510,7750,7190,234608,1746765165,1001,13763530,KSQ,IT소프트웨어,Education
373220,KR7373220003,LG에너지솔루션,KOSPI,,312750,2,-750,-0.24,313500,321000,312500,139193,44046770250,731835,234000000,STK,이차전지 배터리,Electtronic Equipment & Instruments
375500,KR7375500006,DL이앤씨,KOSPI,,43750,2,-900,-2.02,44200,44900,43650,64841,2852537050,16928,38693623,STK,건설,Construction & Engineering
376270,KR7376270005,에이치이엠파마,KOSDAQ,기술성장기업부,21950,1,300,1.39,22000,22100,21600,13637,298602175,1539,7012237,KSQ,헬스케어,Health Care Equipment & Supplies
376300,KR7376300000,디어유,KOSDAQ,우량기업부,46800,1,300,0.65,46550,47650,46000,115377,5409585400,11109,23738406,KSQ,엔터테인먼트,Internet Services
377190,KR7377190004,디앤디플랫폼리츠,KOSPI,,3250,3,0,0.0,3245,3255,3215,44404,143941524,2873,88400000,STK,기타금융,Real Estate
377300,KR7377300009,카카오페이,KOSPI,,29950,2,-250,-0.83,30050,30150,29550,56067,1674010150,40336,134680121,STK,IT소프트웨어,Consumer Finance
377450,KR7377450002,리파인,KOSDAQ,우량기업부,12090,3,0,0.0,12100,12190,12000,8716,105382340,2095,17330000,KSQ,진단기기/의료기기,Commercial Services & Supplies
377480,KR7377480009,마음AI,KOSDAQ,기술성장기업부,23650,1,1150,5.11,22700,26500,22000,3351371,81505638050,1596,6748429,KSQ,AI,IT Services
377740,KR7377740006,바이오노트,KOSPI,,4655,1,30,0.65,4630,4675,4600,24629,114169760,4750,102056048,STK,진단기기/의료기기,Health Care Equipment & Supplies
378340,KR7378340004,필에너지,KOSDAQ,벤처기업부,14300,2,-110,-0.76,14320,14410,14150,27685,394345805,3057,21377882,KSQ,이차전지 장비,Electtronic Equipment & Instruments
381620,KR7381620004,제닉스,KOSDAQ,중견기업부,8120,2,-380,-4.47,8700,8720,8060,186519,1550146100,1065,13117920,KSQ,화장품,Machinery
381970,KR7381970003,케이카,KOSPI,,14380,1,180,1.27,14320,14470,14150,64614,928699580,6928,48182073,STK,유통,Automobiles
382150,KR7382150001,온코크로스,KOSDAQ,기술성장기업부,13080,2,-250,-1.88,13310,13310,12720,345595,4489843280,1556,11896437,KSQ,바이오/제약/신약개발,Health Care Equipment & Supplies
382800,KR7382800001,지앤비에스 에코,KOSDAQ,우량기업부,4330,2,-60,-1.37,4390,4395,4240,194516,837908825,1378,31831041,KSQ,신재생에너지,Semiconductors & Semiconductor Equipment
382840,KR7382840007,원준,KOSDAQ,우량기업부,9210,2,-70,-0.75,9250,9290,9110,16556,152057410,1406,15271581,KSQ,이차전지 장비,Electtronic Equipment & Instruments
382900,KR7382900009,범한퓨얼셀,KOSDAQ,벤처기업부,17190,2,-230,-1.32,17420,17460,17090,66250,1141524565,1506,8761000,KSQ,신재생에너지,Electtronic Equipment & Instruments
383220,KR7383220001,F&F,KOSPI,,69800,2,-1100,-1.55,70000,71600,69500,14060,989737800,26738,38307075,STK,의류,"Textiles,Apparel"
383310,KR7383310000,에코프로에이치엔,KOSDAQ GLOBAL,우량기업부,26700,2,-350,-1.29,26700,27100,26550,28423,759939925,5600,20974932,KSQ,이차전지 소재,Commercial Services & Supplies
383800,KR7383800000,LX홀딩스,KOSPI,,7220,2,-20,-0.28,7260,7330,7200,94633,688643315,5507,76280690,STK,지주회사,Industrial Conglomerates
388050,KR7388050007,지투파워,KOSDAQ,벤처기업부,8000,3,0,0.0,8160,8190,7900,164499,1317962455,1496,18709437,KSQ,원자력,Electrical Equipment
388720,KR7388720005,유일로보틱스,KOSDAQ,벤처기업부,79600,2,-1500,-1.85,80300,80300,75700,166539,12934918300,9140,11483026,KSQ,로봇,Machinery
389020,KR7389020009,자람테크놀로지,KOSDAQ,기술성장기업부,38550,2,-1350,-3.38,39650,39800,38400,13847,538618175,2389,6197730,KSQ,IT하드웨어/반도체,Semiconductors & Semiconductor Equipment
389140,KR7389140005,포바이포,KOSDAQ,벤처기업부,26700,1,2600,10.79,23850,28300,22550,5983444,155749727375,2967,11112735,KSQ,AI,Media
389260,KR7389260001,대명에너지,KOSDAQ,우량기업부,17200,1,260,1.53,17850,19250,17100,756026,13601278010,2932,17050000,KSQ,신재생에너지,Energy Equipment & service
389470,KR7389470006,인벤티지랩,KOSDAQ,기술성장기업부,42900,2,-1850,-4.13,43000,45100,41600,876774,38072923675,4557,10624200,KSQ,바이오/제약/신약개발,Pharmaceuticals
389500,KR7389500000,에스비비테크,KOSDAQ,기술성장기업부,22950,2,-900,-3.77,24850,24900,22300,109336,2530938900,1453,6333904,KSQ,로봇,Machinery
389650,KR7389650003,넥스트바이오메디컬,KOSDAQ,기술성장기업부,41150,1,1600,4.05,39850,41550,39000,57567,2328409650,3328,8088186,KSQ,진단기기/의료기기,Health Care Equipment & Supplies
393210,KR7393210000,토마토시스템,KOSDAQ,기술성장기업부,8250,1,320,4.04,7970,8590,7950,2406594,20051047445,1288,15614544,KSQ,IT소프트웨어,IT Services
393890,KR7393890009,더블유씨피,KOSDAQ GLOBAL,기술성장기업부,8540,2,-40,-0.47,8650,8720,8500,171057,1466698960,2890,33843144,KSQ,이차전지 소재,Electtronic Equipment & Instruments
393970,KR7393970009,대진첨단소재,KOSDAQ,벤처기업부,11890,2,-240,-1.98,12130,12260,11860,200718,2413367380,1759,14796820,KSQ,이차전지 소재,Electtronic Equipment & Instruments
394280,KR7394280002,오픈엣지테크놀로지,KOSDAQ,기술성장기업부,13190,2,-230,-1.71,13310,13540,13180,34921,463234600,2902,22003494,KSQ,AI,Semiconductors & Semiconductor Equipment
394800,KR7394800007,쓰리빌리언,KOSDAQ,기술성장기업부,7560,1,490,6.93,7300,7590,7070,2623748,19361570060,2398,31721539,KSQ,바이오/제약/신약개발,Health Care Equipment & Supplies
395400,KR7395400005,SK리츠,KOSPI,,4885,2,-30,-0.61,4915,4945,4865,60194,294122900,13491,276188774,STK,기타금융,Real Estate
396270,KR7396270001,넥스트칩,KOSDAQ,기술성장기업부,7020,2,-140,-1.96,7130,7150,6990,27794,195513135,1269,18088940,KSQ,IT하드웨어/반도체,Semiconductors & Semiconductor Equipment
396470,KR7396470007,워트,KOSDAQ,중견기업부,8200,2,-190,-2.26,8400,8410,8100,148322,1222118445,1321,16120000,KSQ,반도체 소재,Semiconductors & Semiconductor Equipment
396690,KR7396690000,미래에셋글로벌리츠,KOSPI,,2780,2,-30,-1.07,2805,2805,2770,12794,35514765,1101,39605940,STK,기타금융,Real Estate
397030,KR7397030008,에이프릴바이오,KOSDAQ,기술성장기업부,17110,1,310,1.85,16920,17620,16700,183718,3139735870,3847,22486096,KSQ,바이오/제약/신약개발,Pharmaceuticals
399720,KR7399720002,가온칩스,KOSDAQ,우량기업부,42900,2,-850,-1.94,43700,44150,42850,26115,1129006100,4975,11597320,KSQ,IT하드웨어/반도체,Semiconductors & Semiconductor Equipment
400760,KR7400760005,NH올원리츠,KOSPI,,3635,2,-20,-0.55,3655,3655,3630,6256,22744370,1590,43767888,STK,기타금융,Real Estate
402030,KR7402030001,코난테크놀로지,KOSDAQ,기술성장기업부,28350,1,100,0.35,28850,29150,28100,49483,1410683750,3250,11467288,KSQ,AI,Software
402340,KR7402340004,SK스퀘어,KOSPI,,103400,2,-100,-0.1,102500,106000,102400,130922,13552414350,137047,132540858,STK,지주회사,Industrial Conglomerates
402490,KR7402490007,그린리소스,KOSDAQ,기술성장기업부,13650,2,-180,-1.3,13700,13800,13600,11719,160052540,1130,8279444,KSQ,철강/비철금속,Semiconductors & Semiconductor Equipment
403550,KR7403550007,쏘카,KOSPI,,13850,2,-160,-1.14,14010,14010,13830,7933,110108605,4548,32841902,STK,운송/항공/물류,Hotel & Leisure
403870,KR7403870009,HPSP,KOSDAQ GLOBAL,우량기업부,24100,2,-300,-1.23,24450,24600,24050,126629,3072520625,20123,83498568,KSQ,반도체 장비,Semiconductors & Semiconductor Equipment
404990,KR7404990004,신한서부티엔디리츠,KOSPI,,3455,2,-50,-1.43,3500,3515,3440,21523,74509924,1933,55955884,STK,기타금융,Real Estate
405100,KR7405100009,큐알티,KOSDAQ,우량기업부,12810,2,-140,-1.08,12930,12990,12010,13633,175119410,1574,12289301,KSQ,IT하드웨어/반도체,Semiconductors & Semiconductor Equipment
407400,KR7407400001,꿈비,KOSDAQ,벤처기업부,11250,1,70,0.63,11200,11470,10910,602513,6764523465,1536,13657333,KSQ,홈리빙/가구,Household Durables
408900,KR7408900009,스튜디오미르,KOSDAQ,중견기업부,3555,1,10,0.28,3545,3625,3480,351520,1250831296,1163,32729532,KSQ,엔터테인먼트,Media
411080,KR7411080005,샌즈랩,KOSDAQ,기술성장기업부,8690,1,390,4.7,8310,8900,8310,1353152,11739621725,1326,15267638,KSQ,IT소프트웨어,Software
413640,KR7413640004,비아이매트릭스,KOSDAQ,벤처기업부,14250,2,-320,-2.2,14590,14650,14210,60189,864748850,1026,7206940,KSQ,IT소프트웨어,IT Services
415640,KR7415640002,KB발해인프라,KOSPI,,7820,1,10,0.13,7830,7830,7780,12426,96963720,9583,122545548,STK,창업투자/VC,
416180,KR7416180008,신성에스티,KOSDAQ,벤처기업부,33900,1,900,2.73,33200,34750,32300,65235,2213852550,3064,9039778,KSQ,전력기기,Electtronic Equipment & Instruments
417010,KR7417010006,나노팀,KOSDAQ,벤처기업부,6470,2,-80,-1.22,6550,6550,6410,22009,142285150,1304,20161328,KSQ,이차전지 소재,Electtronic Equipment & Instruments
417200,KR7417200003,LS머트리얼즈,KOSDAQ,중견기업부,11370,2,-70,-0.61,11610,11660,11300,144310,1651933810,7692,67652659,KSQ,전력기기,Electtronic Equipment & Instruments
417310,KR7417310000,코람코더원리츠,KOSPI,,5210,2,-170,-3.16,5380,5380,5180,40633,212455520,2104,40400000,STK,기타금융,Real Estate
417500,KR7417500006,제이아이테크,KOSDAQ,우량기업부,3455,2,-10,-0.29,3455,3475,3385,44532,152160430,1132,32784744,KSQ,반도체 장비,Semiconductors & Semiconductor Equipment
417790,KR7417790003,트루엔,KOSDAQ,벤처기업부,9340,2,-40,-0.43,9370,9440,9210,31159,290803980,1027,10999650,KSQ,IT소프트웨어,Security system equipment
418470,KR7418470001,KT밀리의서재,KOSDAQ,벤처기업부,13850,2,-90,-0.65,13950,13950,13650,17967,247263380,1177,8499289,KSQ,미디어,Media
418550,KR7418550000,제이오,KOSDAQ,기술성장기업부,9230,2,-50,-0.54,9220,9320,9110,31060,286304480,2955,32017673,KSQ,반도체 소재,Construction & Engineering
419530,KR7419530001,SAMG엔터,KOSDAQ,기술성장기업부,64300,1,13500,26.57,59900,65500,58800,1462887,91176947400,5639,8770930,KSQ,엔터테인먼트,Media
420770,KR7420770000,기가비스,KOSDAQ,벤처기업부,26350,2,-950,-3.48,26800,27350,26350,34380,914904875,3340,12675758,KSQ,반도체 장비,Semiconductors & Semiconductor Equipment
424960,KR7424960003,스마트레이더시스템,KOSDAQ,기술성장기업부,10210,2,-140,-1.35,10550,10550,10200,60619,625861675,1600,15677340,KSQ,IT하드웨어/반도체,Auto Components
425040,KR7425040003,티이엠씨,KOSDAQ,기술성장기업부,6800,2,-90,-1.31,6830,6910,6750,44069,299741250,1450,21329082,KSQ,반도체 소재,Semiconductors & Semiconductor Equipment
425420,KR7425420007,티에프이,KOSDAQ,우량기업부,18040,2,-10,-0.06,18100,18310,17950,15944,287735000,2053,11381000,KSQ,반도체 장비,Semiconductors & Semiconductor Equipment
432320,KR7432320000,KB스타리츠,KOSPI,,3985,2,-20,-0.5,4005,4005,3950,10225,40670800,4041,101414285,STK,기타금융,Real Estate
432720,KR7432720001,퀄리타스반도체,KOSDAQ,기술성장기업부,15590,2,-420,-2.62,16000,16150,15580,124530,1962010290,2184,14011412,KSQ,IT하드웨어/반도체,Semiconductors & Semiconductor Equipment
435570,KR7435570007,에르코스,KOSDAQ,벤처기업부,23950,1,750,3.23,23400,24750,21700,728152,17132354250,1758,7341556,KSQ,IT소프트웨어,Food Products
437730,KR7437730005,삼현,KOSDAQ,기술성장기업부,15020,2,-60,-0.4,15220,15240,14800,270064,4063978730,4762,31707567,KSQ,자동차 부품,Auto Components
439090,KR7439090002,마녀공장,KOSDAQ,중견기업부,18880,2,-400,-2.07,19320,19320,18810,61409,1162973460,3092,16378260,KSQ,화장품,Personal Products
440110,KR7440110005,파두,KOSDAQ,기술성장기업부,11590,2,-160,-1.36,11760,11770,11480,86644,1004300910,5728,49428413,KSQ,IT하드웨어/반도체,Semiconductors & Semiconductor Equipment
441270,KR7441270006,파인엠텍,KOSDAQ,중견기업부,5920,1,150,2.6,5750,5930,5640,130210,754385690,2189,36987901,KSQ,IT하드웨어/반도체,Mobile phone and Mobile accessory
443060,KR7443060009,HD현대마린솔루션,KOSPI,,168300,1,800,0.48,167500,168400,164000,46849,7771075050,75447,44829210,STK,조선/기계/중공업,Shipbuilding
443250,KR7443250006,레뷰코퍼레이션,KOSDAQ,벤처기업부,12690,2,-410,-3.13,12910,13100,12530,29587,375886660,1410,11115260,KSQ,IT소프트웨어,Media
443670,KR7443670005,에스피소프트,KOSDAQ,중견기업부,7310,2,-110,-1.48,7390,7550,7290,65160,481250060,1808,24741392,KSQ,IT소프트웨어,IT Services
445090,KR7445090004,에이직랜드,KOSDAQ,벤처기업부,31150,2,-700,-2.2,31900,32150,31000,30735,965454975,3386,10871660,KSQ,IT하드웨어/반도체,Semiconductors & Semiconductor Equipment
445680,KR7445680002,큐리옥스바이오시스템즈,KOSDAQ,기술성장기업부,27050,1,1500,5.87,25600,27600,25450,257441,6947099225,4368,16148980,KSQ,바이오/제약/신약개발,Health Care Equipment & Supplies
448280,KR7448280008,에코아이,KOSDAQ,중견기업부,13120,2,-1180,-8.25,14150,14870,12840,317320,4387982865,1295,9877043,KSQ,신재생에너지,Commercial Services & Supplies
448730,KR7448730002,삼성FN리츠,KOSPI,,4550,2,-65,-1.41,4580,4615,4545,18806,85854744,4142,91050000,STK,기타금융,Real Estate
448900,KR7448900001,한국피아이엠,KOSDAQ,기술성장기업부,18050,1,300,1.69,17980,19130,17820,1250969,23091539360,1083,6004457,KSQ,이차전지 소재,Auto Components
450080,KR7450080007,에코프로머티,KOSPI,,49000,2,-1200,-2.39,49700,50400,48900,204546,10115579300,34266,69932424,STK,이차전지 소재,Electtronic Equipment & Instruments
450140,KR7450140009,코오롱모빌리티그룹,KOSPI,,2130,2,-5,-0.23,2145,2155,2115,107333,228793914,1337,62777250,STK,유통/소매,Automobiles
450950,KR7450950001,아스테라시스,KOSDAQ,벤처기업부,11970,1,1980,19.82,9950,12000,9850,7637918,86529894715,4383,36624642,KSQ,IT하드웨어/반도체,Health Care Equipment & Supplies
451250,KR7451250005,삐아,KOSDAQ,벤처기업부,11370,2,-470,-3.97,11610,11650,11230,332707,3798292450,1147,10089877,KSQ,화장품,Personal Products
451760,KR7451760003,컨텍,KOSDAQ,기술성장기업부,9480,2,-130,-1.35,9620,9620,9450,16417,155925310,1445,15252196,KSQ,운송/항공/물류,Commercial Services & Supplies
451800,KR7451800007,한화리츠,KOSPI,,3790,2,-30,-0.79,3820,3825,3775,103560,392562541,6806,179600000,STK,기타금융,Real Estate
452190,KR7452190002,한빛레이저,KOSDAQ,벤처기업부,5470,2,-90,-1.62,5560,5570,5430,176226,964209050,1278,23366557,KSQ,반도체 장비,Electtronic Equipment & Instruments
452260,KR7452260003,한화갤러리아,KOSPI,,1246,1,2,0.16,1252,1268,1243,712026,893405820,2415,193859610,STK,유통,Multiline Retail
452280,KR7452280001,한선엔지니어링,KOSDAQ,중견기업부,6850,2,-70,-1.01,6970,6970,6770,14873,101600470,1182,17262000,KSQ,조선/기계/중공업,Machinery
452430,KR7452430002,사피엔반도체,KOSDAQ,기술성장기업부,19520,1,440,2.31,19200,19700,18620,42850,826664655,1603,8213171,KSQ,IT하드웨어/반도체,Semiconductors & Semiconductor Equipment
452450,KR7452450000,피아이이,KOSDAQ,벤처기업부,7990,2,-280,-3.39,8260,8260,7940,347212,2783411805,2862,35826000,KSQ,이차전지 소재,IT Services
453340,KR7453340002,현대그린푸드,KOSPI,,15800,1,300,1.94,15500,15950,15440,60943,963034355,5235,33135540,STK,음식료,Food Products
453450,KR7453450009,그리드위즈,KOSDAQ,벤처기업부,19180,2,-1020,-5.05,20000,20000,18630,129106,2501783070,1523,7942750,KSQ,전력기기,Eletric Utilities
453860,KR7453860009,에이에스텍,KOSDAQ,벤처기업부,20550,2,-600,-2.84,21250,21250,20500,20218,419050725,1162,5657215,KSQ,디스플레이 장비,Personal Products
454910,KR7454910001,두산로보틱스,KOSPI,,50950,2,-1350,-2.58,52900,52900,50600,166860,8566548300,33025,64819980,STK,로봇,Machinery
455900,KR7455900001,엔젤로보틱스,KOSDAQ,기술성장기업부,25800,2,-100,-0.39,26850,27000,25150,151015,3930852800,3917,15183131,KSQ,로봇,Health Care Equipment & Supplies
456010,KR7456010008,아이씨티케이,KOSDAQ,기술성장기업부,17060,1,1620,10.49,16400,18430,16310,11770907,206860967015,2265,13276856,KSQ,AI,Security system equipment
456040,KR7456040005,OCI,KOSPI,,60000,2,-1100,-1.8,62000,62100,59700,30252,1833378150,5371,8952495,STK,정유/화학/가스,Chemicals
456070,KR7456070002,이엔셀,KOSDAQ,기술성장기업부,14160,1,330,2.39,13900,14330,13560,43714,613202375,1542,10894755,KSQ,바이오/제약/신약개발,Pharmaceuticals
457190,KR7457190007,이수스페셜티케미컬,KOSPI,,41950,1,400,0.96,41500,42500,41150,108608,4548192775,12672,30208280,STK,정유/화학/가스,Chemicals
457550,KR7457550002,우진엔텍,KOSDAQ,중견기업부,18380,2,-200,-1.08,18880,18970,18260,80848,1498094740,1704,9271339,KSQ,원자력,Energy Equipment & service
458650,KR7458650009,성우,KOSDAQ,벤처기업부,14000,2,-50,-0.36,14150,14300,13970,45435,639746730,2106,15045670,KSQ,자동차 부품,Electtronic Equipment & Instruments
458870,KR7458870003,씨어스테크놀로지,KOSDAQ,기술성장기업부,15650,3,0,0.0,15600,15700,15280,58707,912875380,1970,12590880,KSQ,헬스케어,Health Care Equipment & Supplies
460850,KR7460850001,동국씨엠,KOSPI,,6510,1,50,0.77,6490,6540,6440,12459,80783700,1946,29898656,STK,철강/비철금속,Metal & Mining
460860,KR7460860000,동국제강,KOSPI,,9400,2,-20,-0.21,9400,9420,9310,24326,227642380,4663,49608017,STK,철강/비철금속,Metal & Mining
460870,KR7460870009,에스엠씨지,KOSDAQ,벤처기업부,6060,2,-520,-7.9,6310,6370,5560,2278665,13509686760,1115,18403305,KSQ,창업투자/VC,Containers & Packaging
460930,KR7460930001,현대힘스,KOSDAQ,중견기업부,17050,2,-40,-0.23,17120,17150,16950,61459,1046718265,6040,35425271,KSQ,조선/기계/중공업,Shipbuilding
461030,KR7461030009,아이엠비디엑스,KOSDAQ,기술성장기업부,8790,1,40,0.46,8660,8800,8570,28646,249136810,1232,14017750,KSQ,바이오/제약/신약개발,Health Care Equipment & Supplies
461300,KR7461300006,아이스크림미디어,KOSDAQ,중견기업부,17190,1,890,5.46,16390,17380,16350,274448,4695181915,2258,13137933,KSQ,미디어,Education
462350,KR7462350000,이노스페이스,KOSDAQ,기술성장기업부,21950,1,200,0.92,22000,22400,21250,68072,1497239900,2057,9375694,KSQ,운송/항공/물류,Commercial Services & Supplies
