Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId,FICS
049720,KR7049720006,고려신용정보,KOSDAQ,우량기업부,9730,3,0,0.0,9790,9790,9720,23374,227743125,1391,14300000,KSQ,Commercial Services & Supplies
115500,KR7115500001,케이씨에스,KOSDAQ,중견기업부,11570,2,-170,-1.45,11730,11890,11530,176904,2064284410,1388,12000000,KSQ,IT Services
425040,KR7425040003,티이엠씨,KOSDAQ,기술성장기업부,6510,3,0,0.0,6450,6660,6420,42424,277915610,1387,21316062,KSQ,Semiconductors & Semiconductor Equipment
278650,KR7278650007,HLB바이오스텝,KOSDAQ,우량기업부,1594,2,-48,-2.92,1640,1640,1590,152833,246284694,1386,87005539,KSQ,Health Care Equipment & Supplies
106190,KR7106190002,하이텍팜,KOSDAQ,우량기업부,13040,2,-20,-0.15,13190,13190,12890,7343,95356790,1386,10633173,KSQ,Pharmaceuticals
048550,KR7048550008,SM C&C,KOSDAQ,중견기업부,1428,2,-5,-0.35,1433,1448,1420,71334,102140567,1381,96714620,KSQ,Media
094820,KR7094820008,일진파워,KOSDAQ,우량기업부,9130,2,-70,-0.76,9250,9290,9100,30507,280639570,1376,15078709,KSQ,Energy Equipment & service
014470,KR7014470009,부방,KOSDAQ,중견기업부,2285,1,45,2.01,2340,2540,2245,4350362,10359289742,1372,60052260,KSQ,Household Durables
040300,KR7040300006,YTN,KOSDAQ,우량기업부,3265,3,0,0.0,3280,3280,3250,52085,169976785,1371,42000000,KSQ,Media
272110,KR7272110008,케이엔제이,KOSDAQ,우량기업부,17060,1,320,1.91,17050,17260,16710,34529,587761755,1369,8025395,KSQ,Semiconductors & Semiconductor Equipment
163730,KR7163730005,핑거,KOSDAQ,벤처기업부,14570,1,1730,13.47,14560,15520,13450,9064536,131211345320,1364,9365608,KSQ,IT Services
027710,KR7027710003,팜스토리,KOSDAQ,우량기업부,1220,1,2,0.16,1219,1229,1213,116817,142507601,1359,111416600,KSQ,Food Products
037070,KR7037070000,파세코,KOSDAQ,우량기업부,6780,2,-30,-0.44,6810,6970,6740,65961,452664470,1356,20000000,KSQ,Household Durables
264850,KR7264850009,이랜시스,KOSDAQ,우량기업부,4465,2,-30,-0.67,4515,4535,4450,66966,300132990,1352,30294612,KSQ,Electtronic Equipment & Instruments
207760,KR7207760000,미스터블루,KOSDAQ,중견기업부,1624,1,229,16.42,1389,1685,1360,52027678,81275085977,1349,83079783,KSQ,Media
104480,KR7104480009,티케이케미칼,KOSDAQ,우량기업부,1478,1,8,0.54,1485,1494,1461,102667,151668245,1343,90895434,KSQ,Chemicals
023440,KR7023440001,제이스코홀딩스,KOSDAQ,중견기업부,1810,2,-5,-0.28,1815,1877,1798,129954,238025488,1340,74057571,KSQ,Metal & Mining
217730,KR7217730001,강스템바이오텍,KOSDAQ,기술성장기업부,2390,2,-30,-1.24,2420,2430,2370,181826,437533264,1339,56054149,KSQ,Biotechnology
333430,KR7333430007,일승,KOSDAQ,중견기업부,4350,2,-65,-1.47,4420,4430,4330,202141,883908839,1336,30726747,KSQ,Shipbuilding
234340,KR7234340008,헥토파이낸셜,KOSDAQ,우량기업부,14080,1,150,1.08,14260,14360,14040,11386,161626090,1330,9453000,KSQ,IT Services
332570,KR7332570001,와이팜,KOSDAQ,벤처기업부,3010,2,-60,-1.95,3080,3100,3005,249478,760111181,1329,44176320,KSQ,Mobile phone and Mobile accessory
092870,KR7092870005,엑시콘,KOSDAQ,우량기업부,10180,2,-140,-1.36,10300,10550,10120,45982,472698865,1328,13050797,KSQ,Semiconductors & Semiconductor Equipment
208370,KR7208370007,셀바스헬스케어,KOSDAQ,벤처기업부,5160,1,210,4.24,5120,5570,5010,6964380,37074787690,1328,25740564,KSQ,Health Care Equipment & Supplies
900250,KYG2115T1076,크리스탈신소재,KOSDAQ,외국기업(소속부없음),1015,1,1,0.1,1028,1046,1001,1293515,1325892976,1325,130640004,KSQ,Metal & Mining
452430,KR7452430002,사피엔반도체,KOSDAQ,기술성장기업부,16220,1,70,0.43,16160,16455,15970,58251,943566040,1321,8146421,KSQ,Semiconductors & Semiconductor Equipment
311690,KR7311690002,CJ 바이오사이언스,KOSDAQ,기술성장기업부,10090,2,-240,-2.32,10530,10530,10080,7601,77149320,1318,13065462,KSQ,Health Care Equipment & Supplies
067990,KR7067990002,도이치모터스,KOSDAQ,우량기업부,4515,2,-35,-0.77,4510,4550,4505,7744,35020768,1317,29181550,KSQ,Automobiles
452190,KR7452190002,한빛레이저,KOSDAQ,벤처기업부,5620,1,40,0.72,5550,5730,5500,453772,2552784860,1313,23366557,KSQ,Electtronic Equipment & Instruments
389500,KR7389500000,에스비비테크,KOSDAQ,기술성장기업부,21250,2,-400,-1.85,21650,21700,20550,14414,308665675,1312,6174904,KSQ,Machinery
461030,KR7461030009,아이엠비디엑스,KOSDAQ,기술성장기업부,9360,2,-290,-3.01,9700,9740,9310,33843,323421020,1312,14017750,KSQ,Health Care Equipment & Supplies
370090,KR7370090003,퓨런티어,KOSDAQ,기술성장기업부,15280,1,370,2.48,15470,15860,15280,93464,1455340010,1307,8556830,KSQ,Electtronic Equipment & Instruments
119830,KR7119830008,아이텍,KOSDAQ,중견기업부,6000,1,450,8.11,5550,6100,5450,649226,3812095435,1305,21753275,KSQ,Semiconductors & Semiconductor Equipment
064800,KR7064800006,포니링크,KOSDAQ,중견기업부,1021,2,-40,-3.77,1082,1082,1005,455092,468707975,1304,127807298,KSQ,Distributors
039340,KR7039340005,한국경제TV,KOSDAQ,우량기업부,5790,2,-20,-0.34,5810,5810,5760,3436,19827100,1302,22500000,KSQ,Media
443250,KR7443250006,레뷰코퍼레이션,KOSDAQ,벤처기업부,11700,1,170,1.47,11780,11950,11700,55090,651553155,1300,11115260,KSQ,Media
052420,KR7052420007,오성첨단소재,KOSDAQ,중견기업부,1440,1,2,0.14,1436,1451,1426,477152,687549803,1300,90289754,KSQ,Display and Display accessory
411080,KR7411080005,샌즈랩,KOSDAQ,기술성장기업부,8510,1,280,3.4,8200,8900,8130,792928,6824588190,1297,15248638,KSQ,Software
330860,KR7330860008,네패스아크,KOSDAQ,우량기업부,10620,1,70,0.66,10450,10850,10370,11094,118043170,1293,12184045,KSQ,Semiconductors & Semiconductor Equipment
052260,KR7052260007,현대바이오랜드,KOSDAQ,중견기업부,4310,1,20,0.47,4290,4370,4280,22657,97931355,1293,30000000,KSQ,Personal Products
033230,KR7033230004,인성정보,KOSDAQ,중견기업부,2555,1,20,0.79,2365,2825,2350,44620182,116807545816,1290,50515380,KSQ,IT Services
156100,KR7156100000,엘앤케이바이오,KOSDAQ,벤처기업부,6460,1,10,0.16,6400,6550,6400,26552,171630490,1287,19936743,KSQ,Health Care Equipment & Supplies
339950,KR7339950008,아이비김영,KOSDAQ,중견기업부,2860,2,-90,-3.05,3005,3005,2825,875919,2558310504,1285,44946655,KSQ,Education
049520,KR7049520000,유아이엘,KOSDAQ,중견기업부,3970,2,-40,-1.0,4010,4020,3940,33206,132052677,1280,32247404,KSQ,Mobile phone and Mobile accessory
048910,KR7048910004,대원미디어,KOSDAQ,우량기업부,10170,1,120,1.19,10050,10350,9950,103017,1051636815,1279,12578946,KSQ,Media
950220,KR8840140006,네오이뮨텍,KOSDAQ,외국기업(소속부없음),1293,1,92,7.66,1201,1309,1192,1329159,1692204313,1278,98867465,KSQ,Pharmaceuticals
191420,KR7191420009,테고사이언스,KOSDAQ,벤처기업부,15760,2,-360,-2.23,16120,16510,15700,3996,63346410,1277,8108834,KSQ,Biotechnology
100130,KR7100130004,동국S&C,KOSDAQ,중견기업부,2235,2,-10,-0.45,2245,2260,2220,26558,59365155,1277,57143000,KSQ,Metal & Mining
063170,KR7063170005,서울옥션,KOSDAQ,우량기업부,7180,1,10,0.14,7580,7650,7020,419206,3066563400,1276,17774267,KSQ,Distributors
042940,KR7042940007,상지건설,KOSDAQ,중견기업부,32050,2,-6000,-15.77,34050,38800,31000,5608629,196002140300,1276,3981814,KSQ,Construction & Engineering
149950,KR7149950008,아바텍,KOSDAQ,중견기업부,8150,2,-30,-0.37,8270,8270,8100,7215,58645090,1272,15607500,KSQ,Display and Display accessory
382900,KR7382900009,범한퓨얼셀,KOSDAQ,벤처기업부,14510,2,-150,-1.02,14740,14850,14510,12058,177004140,1271,8761000,KSQ,Electtronic Equipment & Instruments
264660,KR7264660002,씨앤지하이테크,KOSDAQ,우량기업부,13160,1,40,0.3,13120,13370,12950,15751,207549690,1267,9627896,KSQ,Semiconductors & Semiconductor Equipment
214260,KR7214260002,라파스,KOSDAQ,기술성장기업부,14160,2,-240,-1.67,14390,14460,14100,11928,169961070,1263,8922463,KSQ,Personal Products
063080,KR7063080006,컴투스홀딩스,KOSDAQ,중견기업부,19130,2,-240,-1.24,19660,19660,19000,10141,195470200,1261,6595192,KSQ,Game Software
072870,KR7072870009,메가스터디,KOSDAQ,우량기업부,10580,1,30,0.28,10550,10630,10550,10009,106040040,1261,11920959,KSQ,Education
065710,KR7065710006,서호전기,KOSDAQ,우량기업부,24450,2,-250,-1.01,24800,24800,24450,8895,219095550,1259,5150000,KSQ,Transportation Infrastructure
064290,KR7064290000,인텍플러스,KOSDAQ,우량기업부,9780,2,-80,-0.81,9860,10020,9750,30788,304220485,1258,12863962,KSQ,Semiconductors & Semiconductor Equipment
060560,KR7060560000,홈센타홀딩스,KOSDAQ,우량기업부,984,2,-36,-3.53,1010,1010,980,352293,348751150,1256,127669525,KSQ,Construction Materials
069510,KR7069510006,에스텍,KOSDAQ,중견기업부,11500,1,200,1.77,11300,11540,11300,7173,82327630,1254,10910000,KSQ,Household Durables
417010,KR7417010006,나노팀,KOSDAQ,벤처기업부,6220,1,10,0.16,6210,6350,6210,8379,52344375,1254,20161328,KSQ,Electtronic Equipment & Instruments
066620,KR7066620006,국보디자인,KOSDAQ,우량기업부,16720,2,-160,-0.95,16740,16910,16590,6587,109793110,1254,7500000,KSQ,Construction & Engineering
396270,KR7396270001,넥스트칩,KOSDAQ,기술성장기업부,6930,2,-130,-1.84,7190,7190,6920,25760,180891970,1253,18088940,KSQ,Semiconductors & Semiconductor Equipment
007330,KR7007330004,푸른저축은행,KOSDAQ,우량기업부,8310,2,-100,-1.19,8450,8470,8300,114790,959873955,1253,15082800,KSQ,Thrifts & Mogage Finance
123410,KR7123410003,코리아에프티,KOSDAQ,우량기업부,4500,3,0,0.0,4570,4570,4445,92156,415658190,1252,27841064,KSQ,Auto Components
092070,KR7092070002,디엔에프,KOSDAQ,우량기업부,10810,1,200,1.89,10700,11090,10420,17178,184692330,1250,11571858,KSQ,Semiconductors & Semiconductor Equipment
023600,KR7023600000,삼보판지,KOSDAQ,우량기업부,7730,2,-90,-1.15,7890,7890,7660,37053,287026960,1249,16170000,KSQ,Containers & Packaging
079810,KR7079810008,디이엔티,KOSDAQ,중견기업부,5660,1,70,1.25,5590,5670,5550,42334,238146210,1246,22028094,KSQ,Electtronic Equipment & Instruments
159580,KR7159580000,제로투세븐,KOSDAQ,중견기업부,6220,2,-190,-2.96,6720,6730,6200,493239,3189033975,1246,20032636,KSQ,Personal Products
289220,KR7289220006,자이언트스텝,KOSDAQ,기술성장기업부,5570,2,-240,-4.13,6020,6220,5510,359440,2111309430,1242,22312221,KSQ,Media
090850,KR7090850009,현대이지웰,KOSDAQ,우량기업부,5220,2,-50,-0.95,5290,5310,5170,52609,274969670,1239,23746361,KSQ,Internet Services
072770,KR7072770001,율호,KOSDAQ,중견기업부,1721,1,19,1.12,1749,1749,1674,651727,1114455559,1237,71919480,KSQ,IT Services
060570,KR7060570009,드림어스컴퍼니,KOSDAQ,중견기업부,1636,1,23,1.43,1612,1670,1599,117383,193044440,1237,75621573,KSQ,Media
160980,KR7160980009,싸이맥스,KOSDAQ,우량기업부,11300,3,0,0.0,11320,11380,11160,25901,293164315,1234,10924243,KSQ,Semiconductors & Semiconductor Equipment
361390,KR7361390008,제노코,KOSDAQ,우량기업부,16350,2,-40,-0.24,16710,16800,16310,15159,250179140,1226,7500789,KSQ,Commuications Equipment
099750,KR7099750002,이지케어텍,KOSDAQ,벤처기업부,17930,2,-140,-0.77,18000,18140,17830,7240,130240370,1225,6834776,KSQ,Health Care Equipment & Supplies
408900,KR7408900009,스튜디오미르,KOSDAQ,벤처기업부,3735,1,120,3.32,3615,3800,3615,1160445,4311552204,1222,32729532,KSQ,Media
226590,KR7226590008,엠디바이스,KOSDAQ,기술성장기업부,11540,1,950,8.97,10470,12400,10130,9565432,112527727795,1219,10567784,KSQ,Semiconductors & Semiconductor Equipment
047820,KR7047820006,초록뱀미디어,KOSDAQ,중견기업부,4970,2,-70,-1.39,5050,5070,4950,37667,187853278,1215,24453930,KSQ,Media
054050,KR7054050000,농우바이오,KOSDAQ,우량기업부,7550,1,110,1.48,7450,7600,7420,29537,222090640,1210,16030561,KSQ,Biotechnology
019550,KR7019550003,SBI인베스트먼트,KOSDAQ,중견기업부,745,1,40,5.67,705,765,702,2771881,2064858898,1207,162066575,KSQ,Diversified Financial Services
479960,KR7479960007,위너스,KOSDAQ,중견기업부,17620,1,330,1.91,17600,18230,17460,433993,7762506300,1207,6851000,KSQ,Electrical Equipment
060310,KR7060310000,3S,KOSDAQ,중견기업부,2275,1,15,0.66,2260,2320,2220,1386888,3167574288,1207,53059040,KSQ,Machinery
049960,KR7049960008,쎌바이오텍,KOSDAQ,우량기업부,12830,2,-100,-0.77,13000,13000,12820,1360,17498910,1206,9400000,KSQ,Biotechnology
377480,KR7377480009,마음AI,KOSDAQ,기술성장기업부,17970,1,150,0.84,17900,18160,17510,90323,1613183650,1205,6711118,KSQ,IT Services
476080,KR7476080007,M83,KOSDAQ,중견기업부,15450,2,-280,-1.78,15730,15810,15430,76444,1194010590,1202,7785000,KSQ,Media
309960,KR7309960003,LB인베스트먼트,KOSDAQ,중견기업부,5180,1,760,17.19,4345,5300,4280,6215932,30697270854,1202,23217239,KSQ,Diversified Financial Services
054620,KR7054620000,APS,KOSDAQ,중견기업부,6040,3,0,0.0,6040,6110,5920,6665,40307560,1201,19894221,KSQ,Semiconductors & Semiconductor Equipment
043610,KR7043610005,KT지니뮤직,KOSDAQ,우량기업부,2065,2,-20,-0.96,2070,2140,2060,61959,128661560,1200,58115438,KSQ,Media
054210,KR7054210000,이랜텍,KOSDAQ,우량기업부,4745,2,-40,-0.84,4800,4800,4720,12387,59054375,1200,25291210,KSQ,Mobile phone and Mobile accessory
277880,KR7277880001,티에스아이,KOSDAQ,기술성장기업부,5950,2,-60,-1.0,5970,6050,5940,15359,91817690,1199,20160832,KSQ,Electtronic Equipment & Instruments
226330,KR7226330009,신테카바이오,KOSDAQ,기술성장기업부,7850,2,-260,-3.21,8300,8300,7810,250494,2011433260,1197,15258475,KSQ,Health Care Equipment & Supplies
241770,KR7241770007,메카로,KOSDAQ,벤처기업부,11700,2,-10,-0.09,11710,11830,11300,11279,131727200,1192,10192640,KSQ,Semiconductors & Semiconductor Equipment
066590,KR7066590001,우수AMS,KOSDAQ,중견기업부,3050,2,-10,-0.33,3090,3090,3030,22790,69497185,1191,39073104,KSQ,Auto Components
220260,KR7220260004,켐트로스,KOSDAQ,우량기업부,4485,1,25,0.56,4530,4595,4330,145723,658555134,1191,26558307,KSQ,Chemicals
251120,KR7251120002,바이오에프디엔씨,KOSDAQ,기술성장기업부,13690,2,-70,-0.51,13660,13840,13650,7123,97744840,1190,8695700,KSQ,Biotechnology
396470,KR7396470007,워트,KOSDAQ,중견기업부,7380,2,-20,-0.27,7400,7530,7300,33984,252217580,1189,16120000,KSQ,Semiconductors & Semiconductor Equipment
142210,KR7142210004,유니트론텍,KOSDAQ,우량기업부,6180,1,10,0.16,6390,6390,6110,307362,1915120710,1189,19246092,KSQ,Semiconductors & Semiconductor Equipment
099440,KR7099440000,스맥,KOSDAQ,우량기업부,2940,2,-60,-2.0,3015,3015,2925,142247,418601667,1183,40243394,KSQ,Machinery
089890,KR7089890008,코세스,KOSDAQ,우량기업부,7130,2,-110,-1.52,7300,7300,7000,120683,863548050,1182,16584962,KSQ,Semiconductors & Semiconductor Equipment
452280,KR7452280001,한선엔지니어링,KOSDAQ,중견기업부,6840,2,-80,-1.16,6950,7030,6830,43721,303265095,1180,17252250,KSQ,Machinery
307930,KR7307930008,컴퍼니케이,KOSDAQ,중견기업부,7540,4,1740,30.0,6080,7540,5850,4256419,29089603505,1176,15610000,KSQ,Diversified Financial Services
950110,KR8392070007,SBI핀테크솔루션즈,KOSDAQ,외국기업(소속부없음),4890,2,-10,-0.2,4885,4910,4885,299,1461275,1176,24052540,KSQ,Internet Services
300080,KR7300080009,플리토,KOSDAQ,기술성장기업부,21300,1,50,0.24,21300,21800,21100,43119,924519225,1171,5501817,KSQ,IT Services
021080,KR7021080007,에이티넘인베스트,KOSDAQ,우량기업부,2435,1,125,5.41,2340,2565,2285,3192846,7830365813,1168,48000000,KSQ,Diversified Financial Services
321550,KR7321550006,티움바이오,KOSDAQ,기술성장기업부,4375,1,310,7.63,4065,4470,4035,245652,1058153906,1168,26712231,KSQ,Pharmaceuticals
147830,KR7147830004,제룡산업,KOSDAQ,벤처기업부,5840,2,-20,-0.34,5900,5910,5800,39032,228349160,1168,20000000,KSQ,Metal & Mining
052710,KR7052710001,아모텍,KOSDAQ,중견기업부,7980,2,-300,-3.62,8130,8200,7940,40323,322877360,1166,14615109,KSQ,Electtronic Equipment & Instruments
199550,KR7199550005,레이저옵텍,KOSDAQ,벤처기업부,9670,2,-320,-3.2,10000,10140,9610,232693,2307744800,1164,12044791,KSQ,Health Care Equipment & Supplies
003310,KR7003310000,대주산업,KOSDAQ,우량기업부,3290,1,720,28.02,2800,3340,2700,61314700,188641827576,1164,35392350,KSQ,Food Products
373160,KR7373160001,데이원컴퍼니,KOSDAQ,기술성장기업부,8430,1,140,1.69,8430,8730,8120,400156,3406641195,1160,13763530,KSQ,Education
041590,KR7041590001,플래스크,KOSDAQ,중견기업부,789,0,0,0.0,0,0,0,0,0,1159,146916475,KSQ,Construction & Engineering
050960,KR7050960004,수산아이앤티,KOSDAQ,벤처기업부,17160,1,520,3.13,17280,17860,17110,142679,2489293515,1158,6751000,KSQ,Software
038540,KR7038540001,상상인,KOSDAQ,우량기업부,2090,2,-20,-0.95,2090,2200,2030,395817,836571018,1156,55328313,KSQ,Thrifts & Mogage Finance
033790,KR7033790007,피노,KOSDAQ,중견기업부,5050,2,-130,-2.51,5180,5180,5050,21721,110539900,1152,22822800,KSQ,Commuications Equipment
018120,KR7018120006,진로발효,KOSDAQ,우량기업부,17400,1,40,0.23,17360,17410,17350,506,8798480,1152,6621120,KSQ,Beverages
065450,KR7065450009,빅텍,KOSDAQ,벤처기업부,4010,2,-30,-0.74,4040,4045,3930,78438,314349602,1148,28652800,KSQ,Commercial Services & Supplies
460870,KR7460870009,에스엠씨지,KOSDAQ,벤처기업부,6240,1,190,3.14,6090,6610,5950,3148088,19900447080,1148,18403305,KSQ,Containers & Packaging
228670,KR7228670006,레이,KOSDAQ,중견기업부,7390,2,-240,-3.15,7630,7730,7330,25436,190869045,1146,15513053,KSQ,Health Care Equipment & Supplies
173130,KR7173130006,오파스넷,KOSDAQ,우량기업부,8780,2,-180,-2.01,9310,9660,8700,1092264,10066775205,1145,13046473,KSQ,IT Services
033290,KR7033290008,코웰패션,KOSDAQ,우량기업부,2035,1,10,0.49,2030,2035,2000,14364,28982204,1142,56156301,KSQ,Road & Rail
402490,KR7402490007,그린리소스,KOSDAQ,기술성장기업부,13790,1,230,1.7,13560,14100,13530,45896,632928430,1141,8279444,KSQ,Semiconductors & Semiconductor Equipment
067900,KR7067900001,와이엔텍,KOSDAQ,우량기업부,6270,3,0,0.0,6300,6300,6250,15602,97849880,1141,18199659,KSQ,Marine
453860,KR7453860009,에이에스텍,KOSDAQ,벤처기업부,20150,2,-750,-3.59,20900,21100,19980,11140,226333950,1139,5657215,KSQ,Personal Products
025550,KR7025550005,한국선재,KOSDAQ,우량기업부,4450,2,-710,-13.76,4790,5030,4380,7211845,33827784213,1135,25514004,KSQ,Metal & Mining
059210,KR7059210005,메타바이오메드,KOSDAQ,우량기업부,4740,2,-70,-1.46,4830,4845,4730,79152,377824805,1131,23862351,KSQ,Health Care Equipment & Supplies
338840,KR7338840002,와이바이오로직스,KOSDAQ,기술성장기업부,7650,3,0,0.0,7830,7860,7640,44116,343380130,1130,14782516,KSQ,Biotechnology
058400,KR7058400003,KNN,KOSDAQ,우량기업부,852,2,-20,-2.29,865,868,847,829523,708504029,1128,132429720,KSQ,Media
355390,KR7355390006,크라우드웍스,KOSDAQ,기술성장기업부,12620,2,-710,-5.33,13640,13680,12380,607791,7920920295,1127,8937936,KSQ,IT Services
448900,KR7448900001,한국피아이엠,KOSDAQ,기술성장기업부,18560,2,-750,-3.88,19070,20450,18490,2816913,55188247035,1114,6004457,KSQ,Auto Components
023900,KR7023900004,풍국주정,KOSDAQ,우량기업부,8840,3,0,0.0,8840,8860,8800,3034,26765590,1113,12600000,KSQ,Chemicals
053280,KR7053280004,예스24,KOSDAQ,우량기업부,4455,1,150,3.48,4415,4670,4400,337824,1523448920,1113,25000000,KSQ,Internet Retail
084990,KR7084990001,헬릭스미스,KOSDAQ,기술성장기업부,2415,1,15,0.63,2400,2440,2375,43386,104674408,1113,46092797,KSQ,Biotechnology
